Reviews,Acting,Plot,Scene,Comedy,Touching
"Quá tuyệt, giúp mỗi chúng ra nhận ra cuộc sống này, để thay đổi sống đúng để hạnh phúc hơn. Cám ơn Trấn Thành, tất cả diễn viên và toàn bộ ekip",1,0,0,0,0
nhiều ý nghĩa vl,0,0,0,0,0
hayyy ạ,0,0,0,0,0
xuất sắc,0,0,0,0,0
hay,0,0,0,0,0
mê,0,0,0,0,0
hay cảm động,0,0,0,0,1
"phim nội dung hay, hình ảnh đẹp, các diễn viên tròn vai, tuy nhiên kết hơi xu cà na cho các nhân vật nam trong phim, với cả phim nặng ngôn ngữ đời thường hơi lạm dụng việc chửi bới làm người xem thấy hơi nặng nề.",1,1,1,0,0
một bộ phim hay,0,0,0,0,0
chán :)))),0,0,0,0,0
"phim hay, đúng với thực tế",0,0,0,0,0
hay,0,0,0,0,0
"Hài có, buồn có. Bộ phim ý nghĩa sâu sắc lắm luôn",0,0,0,1,0
"ý nghĩa lắm luôn, ý nghĩa hơn nếu đi xem cùng gia đình và người yêu",0,0,0,0,0
"hay, vậy thoai",0,0,0,0,0
hay nên xem nha mọi ng,0,0,0,0,0
phim hay rất đáng xem,0,0,0,0,0
"Bộ phim khá cảm động. Nói lên tâm lý sâu xa nhất trong lòng của mỗi nhân vật trong phim( cũng như ngoài đời), từ nguyện vọng con cái thành công, nghe lời của mẹ; sự thấu hiểu của bà; mong muốn tự do được làm chính mình của con gái, của anh rể. Tất cả chung",0,0,0,0,1
Nhà Bà Nữ là một bộ phim rất tuyệt vời với nội dung sâu sắc và giải trí đầy tính cảm xúc. Phim xoay quanh cuộc đời của một nhà bà nữ già với những thử thách và nỗ lực của mình để giữ gìn gia đình và tình yêu của mình. Diễn viên chính đã thể hiện một vai trò,1,1,0,0,1
hay quá xuất sắc bà con ơi,0,0,0,0,0
phim hay 👍,0,0,0,0,0
hay,0,0,0,0,0
phim nói về csong gđ hàng ngày làm cho cta ai cũng đặt vtri của mình vào trong nhân vật được nên xem nheee mn,0,0,0,0,0
"chê nha, nội dung nhạt nhẽo 😑",0,1,0,0,0
chấm 7.5-8 đ . ko quá xuất sắc nhưng ko phải tệ,0,0,0,0,0
phim rất hay và sâu sắc,0,0,0,0,0
Phim hay nên xem. Lời thoại quá thấm,0,0,0,0,0
phim hay nhưng dịch vụ rất tệ. rạp bẩn. nhân viên beta làm việc rất thiếu chuyên nghiệp. phim chiếu 20p mới có nhân viên ra soát vé để vô xem. vô coi tầm 5p đầu k có âm thanh nữa chứ. nói chung phim hay dịch vụ kém,0,0,0,0,0
"Nội dung phim hay, diễn viên đẹp và diễn nhập tâm vào nhân vật. Âm thanh, hình ảnh chân thật.",1,1,1,0,0
ok hay nhất,0,0,0,0,0
Rất hay và có ý nghĩa,0,0,0,0,0
hay qua,0,0,0,0,0
"Phim đời là lấy chất liệu đời sống vô phim để kể câu chuyện trong phim, chứ không phải đời là ngoài chợ chửi sao thì vô phim nói y vậy. Kết phim ngang phè lãng xẹt, kết cụt, chê.",0,1,0,0,0
Hay !,0,0,0,0,0
Đúng là phim việt xem chán ị 🥲🥲🥲,0,0,0,0,0
"mình xem với gia đình. Ba mình nói phim bát nháo Mẹ mình nói phim hay, TT đóng hay mẹ khóc mấy lần Anh mình nói phim bình thường Chị mình khen hay, khúc đầu hơi ồn",0,0,0,0,1
"Phim hay nhưng mình thích happy ending hơn huhu, xem xong cảm thấy tiếc nuối cho 2 đôi trẻ, giá như mỗi người nhịn nhau 1 tí, nhận ra lỗi sai của nhau mà sửa đổi. Qua đó bộ phim cũng nói về cách ứng xử của những bậc phụ huynh, con mình sẽ nhìn vào hành động,",0,1,0,0,0
xem phim thấy mình và gia đình mình trong đó. phim rất đời. kịch bản hay. rất thich,0,1,0,0,0
"phim tình cảm gia đình, nhiều điều để suy ngẫm. ý nghĩa",0,0,0,0,0
rất hay cũng khá thực tế,0,0,0,0,0
mình sẽ coi lại lần 2,0,0,0,0,0
phim hay quá. Giúp t nhận ra bản thân muốn gì và cần gì,0,0,0,0,0
"mình thấy phim này dở nha, ăn tiền nhờ truyền thông chứ chả có gì hay cả :)))",0,0,0,0,0
một bộ phim quá hay,0,0,0,0,0
phim hay,0,0,0,0,0
tôi rất thích thú và hài lòng,0,0,0,1,0
thích..! rất hay,0,0,0,0,0
"Theo cá nhân mình cảm thấy phim rất đáng để xem, mình thậm chí còn muốn xem thêm lần 2 lần 3, không phải vì phim quá xuất sắc, phim miêu tả chân thực về nhiều vấn đề trong cuộc sống và hôn nhân, phim đúc kết được rất rất nhiều bài học cho giới trẻ, thậm chí",0,0,0,0,0
tuyệt vời,0,0,0,0,0
phim hay,0,0,0,0,0
không hay . kịch bản không có j mới. chửi tục nhiều,0,1,0,0,0
"lời thoại trong phim sát thực tế, mẫu người mẹ trong phim dễ liên tưởng đến bất kì người mẹ khác ngoài đời. kết phim phản ánh đúng cuộc sống",0,0,0,0,0
"phim khá là tệ, nhạt nhẽo, cài cắm cho có.",0,0,0,0,0
"ai từng trải sẽ thấy phim này thấm, ai cuộc sống màu hồng thì xem phim này sẽ cười :) TT làm phim tốt gê, các diễn viên diễn tốt, phim thật đời.",1,0,0,1,0
"Cái thành công của một người diễn viên là gì ? là khi người xem , họ xem phim ,họ thấy được chính bản thân mình trong đó, Trấn Thành đã tái hiện thực lại khung cảnh chính xác đến từng chi tiết , đây được gọi là đỉnh cao của diễn xuất. Thật sự mà nói bản thân",1,0,1,0,0
"nhiều câu thoại hay, cảm xúc khá dâng trào nhưng cảm thấy nhiều lúc nữ chính cư xử chưa được thoả mãn lắm",0,0,0,0,1
hay vl,0,0,0,0,0
"Phim chạm đến cảm xúc của mình, vui có vui, buồn có buồn xứng đáng là phim Việt hay nhất hiện tại rồi ^^",0,0,0,0,1
"Khá ok đấy ạ cũng đáng xem, nhưng mình thấy ko hay bằng Bố Già nhưng cũng chấm 7đ",0,0,0,0,0
"Thấy bộ phim hết sức bình thường, cô gái vai chính quá hổn, coi không thấy thiện cảm, chỉ thích mỗi vai của Trấn Thành, chấm điểm phim 5/10",1,0,0,0,0
hayyy lắmmmm,0,0,0,0,0
"phim hay, ý nghĩa, nhiều thông điệp và rất đời, thực tế",0,0,0,0,0
"quay đẹp, đề tài sáng",0,0,1,0,0
"phim đang cảnh cảm động mà cứ làm hài cái, nói chung là cũng hayy",0,0,1,1,1
Phim hay.,0,0,0,0,0
hay,0,0,0,0,0
Diễn viên diễn xuất sắc. có noi dung nhưng kết thúc chưa được hài lòng. Nhi ko buồn gì het sau khi trãi qua 1 cuộc tình mà còn bt đón nhận cuộc tình mới.,1,0,0,1,0
"phim hay theo cảm nhận của riêng mình . phim xứng đáng đạt doanh thu cao. mọi người ra rạp ủng hộ phim Việt . Trấn Thành ngày càng đạt đến trình độ tuyệt vời trong diễn xuất và đạo diễn . chúc phim đạt 1000 tỷ , tuyệt vời !!!",1,0,0,0,0
rất hay,0,0,0,0,0
10d,0,0,0,0,0
Quá hay lun ạ,0,0,0,0,0
quá hay,0,0,0,0,0
"phim hay , đáng để xem , k xem thì phí cả thanh xuân",0,0,0,0,0
"Mình thấy phim rất hay và ý nghĩa. Mình đã học được rất nhiều điều từ nó. Mình thấy rất đáng tiền để xem nha. Tuy nhiên thì cái kết chưa thuyết phục và có phần hơi hụt hẫng một chút. P/s: Mình không chuyên về phim ảnh, tất cả chỉ dựa trên quan điểm cá nhân.",0,0,0,0,0
Hay .,0,0,0,0,0
"Phim đánh đúng tâm lý người xem, mình thấy đc mình từ trong bộ phim. Rút ra được rất nhiều bài học. Phim rất vui, cười rất nhiều và khóc cũng nhiều.Xứng đáng là phim Việt đầu tiên lọt top doanh thu trên Thế giới",0,0,0,1,1
good,0,0,0,0,0
phim hay nói đúng tình trạng thực tế giới trẻ ngày nay,0,0,0,0,0
phim khá ý nghĩa,0,0,0,0,0
"phim hay, y như câu chuyện gia đình của t vậy nhưng mà khúc sau mặc dù chưa trãi qua nhưng xem vẫn thắm từng câu chữ",0,0,0,0,0
bộ phim rất thực tế trong hiện tại rất nên xem ạ,0,0,0,0,0
Một bộ phim đúng chạm đáy nỗi đau qua từng nhân vật. Thứ làm mình hụt hẵng duy nhất chắc có lẽ là cái kết với John.,0,1,0,0,1
nghe bảo sẽ khóc hơn bố già nhưng mà xem xong lại không xúc động như bố già.,0,0,0,0,1
quá tuyệt vời,0,0,0,0,0
"phim có hay, có hài hước, có những miếng bất ngờ. nhưng cảm nhận của mình thế này… sau một ngày dài làm việc, học tập, bạn có muốn tìm những phút giây thư giãn để xoa dịu tâm hồn, xua tan đi mệt moi? nếu vậy phim này không phải là sự lựa chọn tối ưu vì sau một",0,0,0,1,0
dỡ,0,0,0,0,0
phim hay,0,0,0,0,0
phim cảm xúc qua,0,0,0,0,0
"Nội dung phim hay lắm ạ. khóc sướt mướt. và đây là 1 chút cảm nghĩ của mình sau khi xem phim nè: Cha mẹ nào cũng yêu con cái của mình, mong những gì tốt đẹp nhất cho con của mình, chỉ có một điều là họ chưa thể hiện đúng cách mà thôi. Con trẻ có lối suy nghĩ",0,1,0,0,1
Xem vì thích Trấn Thành. Cá nhân mình vẫn thấy nếu Bố Già 10 điểm thì Nhà bà Nữ đc 7 điểm thôi. Marketing 10 điểm. #respect,0,0,0,0,0
"ko hiểu s có ng chê luôn. Khai thác đc nhiều khía cạnh, diễn biến tâm lý, lý do cho những hành động của nhân vật. Vui, buồn, lâng lâng, tiếc nuối đều có. Đáng xem nhoé",1,0,0,0,0
"lúc đầu mình đã nghĩ phim bị overated như bố già, sau khi xem xong thì phải công nhận là diễn xuất của trần thành quá đỉnh Đằng sau những đứa trẻ đang lớn là những tổn thương và kể cả cha mẹ của những đứa trẻ cũng bị tổn thương “ai cũng là nạn nhân trong",1,0,0,1,1
"nội dung phim chân thật,,, cô Lê Giang và chị Khả Như nhập vai quá xuất sắc",1,1,0,0,0
"phim hay, rất đời thực, cảm giác tâm lí của mình sẽ rất giống nhân vật",0,0,0,0,0
tui thích hết,0,0,0,0,0
phim hay. hài hước. khúc cuối muốn rơi nước mắt lun 💧💧💧,0,0,0,1,0
quá tuyệt vời 10 điểm,0,0,0,0,0
"phim khá hay nha mọi người, lúc đầu nghe bảo chửi nhiều lắm nên cũng hơi lăn tăn nhưng xem xong thì cũng ổn, sát thật tế và kết đúng đời ko như mơ.",0,1,0,0,0
"phim rất hay, rất xúc động",0,0,0,0,0
Phim hay,0,0,0,0,0
"phim hay ,nói về cuộc sống hôn nhân ,xã hội . Hạnh phúc đến mấy khi về chung 1 nhà cũng sẽ có nhiều lần cãi nhau . Hãy kết hôn khi đủ trưởng thành!",0,0,0,0,0
dở,0,0,0,0,0
phim hay nhưng đoạn kết chưa rõ,0,0,0,0,0
lúc thì cười hihi lúc thì cảm xúc lắm ạ,0,0,0,1,1
"quá hay, đúng với thực trạng hiện nay",0,0,0,0,0
"Phim đời thật, mình cảm thấy mình trong đó, xem mà khóc mấy lần. nên xem nha mọi người.",0,0,0,0,1
"diễn viên diễn hay, nhưng cái kết chưa trọn vẹn",1,0,0,0,0
hay và ý nghĩa,0,0,0,0,0
"phim hay,nhân vật Uyển Ân ,Song Luân,Trấn Thành...diễn thật sâu sắc làm nước mắt tôi rơi...",1,0,0,0,1
"Phim hay nha, mọi người nên đi coi",0,0,0,0,0
"phim hay, gần gũi với cuộc sống bên ngoài.",0,0,0,0,0
phim hay rất đời,0,0,0,0,0
mong trấn thành ra tập 2 khai thác ngìu về nhân vật phú nhuận,0,0,0,0,0
phim hayy :( nên đi xem cùng người yêu !,0,0,0,0,0
hay quá,0,0,0,0,0
phim khá hay nhưng kết phim lại k mãng nhãn,0,0,0,0,0
"phim hay lắm nha , rất thực tế với xã hội hiện nay ….. nên xem nha mn",0,0,0,0,0
hayyyy,0,0,0,0,0
phim rất rất hay và xúc động,0,0,0,0,1
quá là ok con nhà bà nữ 🤣,0,0,0,0,0
"phim lấy những vấn đề hot trên mạng cho vào phim, diễn viên chính không nổi bật lắm, phần gay cấn thì qua quá nhanh, hụt hẫng, 1*",1,0,0,0,0
Bộ phim rất hay đúng ý nghĩa như ngoài đời thật và đặc biệt các anh chị nghệ sỹ diễn suất thật tuyệt vời ❤️ 100đ,1,0,0,0,0
nếu đc chấm tui chấm 6/10 k có gì đặc sắc nhất là đoạn sau dở chưa từng thấy,0,1,0,0,0
"1 bộ phim ý nghĩa về gia đình, phản ánh đúng 1 phần cuộc sống...",0,0,0,0,0
phimw rất hay,0,0,0,0,0
hay đáng xem ạ,0,0,0,0,0
nội dung phim ấn tượng. Vì là người nhạy cảm nên xem phim rất cảm động :),0,1,0,0,1
phim quá ư là hay,0,0,0,0,0
"Má Giàu diễn hay đã nói trong phim không có gì là tuyệt đối cả, chỉ tương đối thôi ,rất thích vai ngoại,ngoại rất dễ thương",1,0,0,0,0
"phim quá hay, việt nam cần những bộ phim có chất lượng như này để có được lòng tin của khán giả, chúc mừng Trấn Thành, vì bộ phim khắc hoạ chính xác tâm lý của nhân vật trong phim gần như đồng bộ với những gì đang xảy ra ngoài cuộc sống, sự ảnh hưởng tính cách",0,1,0,0,0
phim hay xỉu,0,0,0,0,0
rátt hayyyy,0,0,0,0,0
hayy,0,0,0,0,0
hay ý nghĩa,0,0,0,0,0
quá hay,0,0,0,0,0
rất hay và ý nghĩa,0,0,0,0,0
"hay lắm mn, nên đi xem nha. Phim nói lên đúng thật trạng của giới trẻ hiện nay và rất cảm động, hài. 10đ",0,0,0,1,1
tình tiết dễ đoán nhưng diễn rất thực nên khi nó xảy ra vẫn chạm cảm xúc. nghe ngoại chửi vẫn rơi nước măt.,1,0,0,0,1
hayy,0,0,0,0,0
hay nha mn,0,0,0,0,0
phim ok..!! rất thực tế..!! 8điểm..!!,0,0,0,0,0
"Phim hay, phát triển tính cách nhân vật tốt nhmaaaa, cái kết cho John mình thấy chưa hài lòng, ảnh xứng đáng nhận điều tốt hơn ạ, quá bức xúc.",0,0,0,1,0
bộ phim đánh vào tâm lý gia đình rất nhiều người đang trong hoàn cảnh tương tự nhìn thấy bản thân trong bộ phim này,0,0,1,0,0
rất hay trong từng câu thoại. thể hiện đúng tình trạng ngoài đời ở lớp trẻ bây giờ. rất thích hợp cho 1 gia đình đến xem,0,0,0,0,0
"Phim rất chân thật, rất hay",0,0,0,0,0
phim rất ý nghĩa nha mn,0,0,0,0,0
"phim dở thiệt luôn, xem tới 2/3 bộ phim chỉ muốn biến ra khỏi rạp, phim lỏng lẻo, nhiều chi tiết thừa,1 số nhân vật cũng thừa k có ý nghĩ gì trg phim, trời phim nhạt nhẽo nhảm nhí thiệt luôn, toàn chửi bới xong nói ba câu trí lí.",0,1,1,0,0
hayyyyy,0,0,0,0,0
hay,0,0,0,0,0
phim hay nhưng mỗi tội hôm mình xem thì ở rạp nóng quá trời nóng,0,0,0,0,0
mỗi người một cảm nhận khác nhau nhưng mình thấy phim rất hay và cũng để lại vài bài học khiến mình phải suy nghĩ về nó nhiều hơn,0,0,0,0,0
quá hay,0,0,0,0,0
rất hay và thực tế,0,0,0,0,0
phim hay thật sự luônnnnnnn,0,0,0,0,0
rất ý ngia,0,0,0,0,0
phim cũng hay,0,0,0,0,0
"Phim có đầu tư, hình ảnh và diễn viên đẹp, chỉn chu Tiết tấu hơi nhanh, mạch cảm xúc chưa được đẩy đến cao trào nên xem chưa có đã. Kết phim hơi cụt, nếu thêm cuộc sống của nhân vật Nhuận nữa thì sẽ hoàn hảo hơn.",1,1,1,0,1
Wonderful....,0,0,0,0,0
phim hay đặc sắc rất thực tế,0,0,0,0,0
hay,0,0,0,0,0
"đã coi lại 2 lần, phim hài, tình cảm, khúc sau cảm động lắm, khóc quá trời. nchung là mọi người nên đi xem, đáng tiền lắm áhhh",0,0,0,1,1
phim tuyệt zời,0,0,0,0,0
phim hay,0,0,0,0,0
Chỉ gói gọn ba từ : Rất Thực-Rất Đậm- Rất Chất,0,0,0,0,0
rất tuyệt vời.,0,0,0,0,0
"5/10. diễn viên diễn đạt đến tốt. nút thắt nội dung ở chi tiết nồi lầu còn chưa đạt. cần làm rõ việc hôn nhân, tình yêu khác với chuyện tái hôn nhiều lần hay sống thử. YOLO tuỳ chuyện. còn hôn nhân thì phải có trách nhiệm với bản thân (soul, body), gia đình và",1,1,0,0,0
phim rất hay xem vừa xúc động vừa hài,0,0,0,1,0
❤️🥰,0,0,0,0,0
hay,0,0,0,0,0
"Phim ok đoạn đầu. Kể từ phút Nhi có bầu thì mình chỉ thấy bực bội vì quá ngu :) biết là tuổi trẻ, biết là bốc đồng nhưng thật sự cách giải quyết nút thắt cao trào của phim thật nhạt nhẽo, và thực sự xem xong mình tự hỏi là rốt cuộc Nhi đã học được cái gì? hình",0,1,0,0,0
phim hay để lại nhiều snghi về cuộc sống,0,0,0,0,0
đủ cung bậc cảm xúc,0,0,0,0,0
rất thích film của TT lun luôn ủng hộ anh,0,0,0,0,0
"bộ phim xứng đáng để xem. nhiều cung bậc cảm xúc, lâu lâu xem xả stress vui cùng gđ, 😋",0,0,0,1,1
"Phim không có sự liên kết, rời rạc. Cảm nhận cá nhân thấy không hợp với mình",0,1,0,0,0
phim hay nhưng cái kết k hay,0,0,0,0,0
hay.y nghia. mm.......,0,0,0,0,0
"Cảm nhận đầu tiên là về người phụ nữ. Những cuộc cãi vã trong gia đình là do người phụ nữ, không hiểu chuyện cũng là người phụ nữ, không tôn trọng chồng của mình cũng là người phụ nữ, không giữ thể diện cho chồng cũng là người phụ nữ, không thông cảm cũng là",0,0,0,0,0
phim đánh vào tâm lý rất nhiều người khá là sâu sắc và đáng xem 🥹,0,0,0,0,0
