Reviews,Acting,Plot,Scene,Comedy,Touching,Preprocessed Reviews
"Phim hay hồi hộp từ đầu đến cuối, ngồi xem không biết bà NUN xồ ra từ cái góc tối nào nên nhiều lúc hú hồn hú vía 🤣🤣 đoạn kết cuối khi tiêu diệt ma sơ chưa được hay lắm chưa đủ kịch tính ấn tượng khi đi xem về",0,1,0,0,0,phim hay hồi_hộp từ đầu đến cuối ngồi xem không biết bà nun xồ ra từ cái góc tối nào nhiều lúc hú_hồn hú_vía đoạn kết cuối khi tiêu_diệt ma_sơ chưa được hay chưa đủ kịch_tính ấn_tượng khi đi xem
"Khách quan mà nói thì coi cũng tạm ổn á mọi người !!! Đổi gió 1 xíu dành cho các cặp đôi hẹn hò hoặc team bạn thường hay hù .... Tại vì về thể loại phim kinh dị thì bộ này chỉ làm tròn bổn phận là kịch tính gây cấn , hù doạ là đủ sợ lắm rồi .. Và những phân đoạn quay khá đẹp",0,0,1,0,0,khách_quan nói coi tạm ổn_á mọi người đổi gió 1 xíu dành các cặp đôi hẹn_hò hoặc team bạn thường hay hù tại thể_loại phim kinh_dị bộ chỉ làm tròn bổn_phận kịch_tính gây_cấn hù dọa đủ sợ những phân_đoạn quay khá đẹp
"Mình thấy cũng bình thường, nên thử 1 lần cho biết nhưng mấy bạn trong rạp lắm mồm quá ạ 🤡 xem rồi xong đi xem, ngồi xì xào, spoil phim trong rạp luôn. Đúng vô ý thức luôn, suất chiếu 13h40 ghế hàng H ghế 6 5 4 3... nói nhiều vãi các bạn ơi, có ý thức hộ cái",0,0,0,0,0,thấy bình_thường thử 1 lần biết nhưng mấy bạn trong rạp mồm xem xong đi xem ngồi xì_xào spoil phim trong rạp đúng vô_ý_thức suất chiếu 13 h40 ghế hàng h ghế 6 5 4 3 nói nhiều vãi các bạn ý_thức hộ cái
"mình thấy khúc đầu mạch phim hơi dài dòng =))) hơi bùn ngủ tí , toàn mấy khúc jump scare nma mình vs bạn mình cũm giật mình tí r thôi , tại coi p1 xong mình hơi kì vọng phần 2 xí , phim cũng khá ổn, kết phim cũng ok , tạm được ^^",0,1,1,0,0,thấy khúc đầu_mạch phim hơi dài dòng hơi bùn ngủ tí toàn mấy khúc jump scare nma bạn giật_mình tí thôi tại coi p1 xong hơi kì_vọng phần 2 xí phim khá ổn_kết phim ok tạm được
"Cũng có nhiều phân cảnh khiến người xem giật mình, hồi hộp, gay cấn. Nếu ai thích mức độ giật gân, kinh dị cao thì bộ phim này khó làm thỏa mãn người xem. Còn nếu cân nhắc mức độ kinh dị trung bình thì hoàn toàn nên xem thử.",0,0,1,0,0,nhiều phân_cảnh khiến người xem giật_mình hồi_hộp gay_cấn nếu ai thích mức_độ giật_gân kinh_dị cao bộ phim khó làm thỏa mãn người xem nếu cân_nhắc mức_độ kinh_dị trung_bình hoàn_toàn xem thử
"Phim kinh dị Mỹ rất hay, ý nghĩa, kịch tính và đáng sợ nhưng đáng xem trong tháng 9 năm 2023 nhé. Nói chung không có gì chê, xem phim thật hồi hộp, thót tim và mãn nhãn ạ khi sơ Sophie chiến đấu với Ác quỷ Ma sơ để cứu Maurice và những người khác, cái kết đẹp",0,1,0,0,0,phim kinh_dị_mỹ rất hay ý_nghĩa kịch_tính đáng sợ nhưng đáng xem trong tháng 9 năm 2023 nói_chung không chê xem phim thật hồi_hộp thót_tim mãn nhãn khi sơ_sophie chiến_đấu chị quỷ ma_sơ để cứu_maurice những người khác cái kết đẹp
"Bộ phim này thật sự chưa đem lại cảm giác sợ hãi trong mình, chỉ có mấy pha giật gân Cốt truyện kể khá chi tiết, tuy nhiên mất thời gian đi tìm hiểu và giải thích Đoạn kết hơi nhanh, mình nghĩ sẽ có một nghi thức trừ tà kinh khủng khiếp vì con quỷ chiếm được",0,1,0,0,0,bộ phim thật_sự chưa đem cảm_giác sợ_hãi trong chỉ mấy pha giật gân_cốt truyện kể khá chi_tiết tuy_nhiên mất thời_gian đi tìm_hiểu giải_thích đoạn kết_hơi nhanh nghĩ một nghi_thức trừ tà_kinh khủng_khiếp con quỷ chiếm được
"Phim dở quá à, khúc đầu dài lê thê lết thết, từ đầu tới cuối chả ai làm gì được nó vì nó mạnh như vậy, tự nhiên khúc cuối cái bị giet bằng cách quá tầm thường luôn, mình coi mà buồn ngủ xém ngủ trong rạp, nói chung là phần trước hay hơn nhiều còn phần này dở,",0,1,0,0,0,phim dở à_khúc đầu dài lê thê_lết thết từ đầu tới cuối chả ai làm được nó nó mạnh như_vậy tự_nhiên_khúc cuối cái giet bằng cách tầm thường coi buồn_ngủ xém ngủ trong rạp nói_chung phần trước hay hơn nhiều phần dở
"Phim xem ổn, cốt truyện nối tiếp phần 1 khá logic, nhưng chưa thật sự làm rõ ma lực của ác quỷ. Nhưng vẫn rất ý nghĩa, truyền đạt tốt thông điệp về đức tin sâu sắc. Ngoài lề một xíu: Các bạn đi xem phim thấy m.n bàn luận khá nhiều, nói chuyện, rồi cười đùa",0,1,0,0,0,phim xem ổn_cốt truyện nối_tiếp phần 1 khá logic nhưng chưa thật_sự làm rõ ma_lực ác_quỷ nhưng rất ý_nghĩa truyền_đạt tốt thông_điệp đức_tin sâu_sắc ngoài lề một xíu các bạn đi xem phim thấy m n bàn_luận khá nhiều nói_chuyện cười đùa
"Phải nói là phim này rất tệ, đúng kiểu vắt sữa thương hiệu, nội dung dễ đoán tình tiết phim không dẫn dắt người xem đạt đến nổi sợ hay sự hồi hộp mà thay vào đó là những màn Jumpscare rẻ tiền, nhạt nhẽo. Nội dung phim từ phần 1 qua tới phần 2 mọi thứ đều là",0,1,0,0,0,phải nói phim rất tệ đúng vắt sữa thương_hiệu nội_dung dễ_đoán tình_tiết phim không dẫn_dắt người xem đạt đến nổi_sợ hay sự hồi_hộp thay vào đó những màn jumpscare rẻ_tiền nhạt_nhẽo nội_dung phim từ phần 1 qua tới phần 2 mọi thứ đều
"Lời khuyên trước khi xem phim Khuyến khích các bạn xem các phần phim trước của vũ trụ conjuring để hiểu trọn vẹn nội dung Các cảnh Jumpscare ổn, ngồi ngay hàng ghế không có ai bên cạnh nên dễ bị hù lắm các bác ạ 😭 So với các phần trước của vũ trụ conjuring",0,1,1,0,0,lời khuyên trước khi xem phim khuyến_khích các bạn xem các phần phim trước vũ_trụ conjuring để hiểu trọn_vẹn nội_dung các cảnh jumpscare_ổn ngồi ngay hàng ghế không ai bên cạnh dễ hù các bác so các phần trước vũ_trụ conjuring
So với p1 thì cảm giác là không hay bằng. Đầu phim có những pha hù doạ nhưng tình tiết chậm Không nhanh như cách DN.C bóc bẻ chuyện Ja*k đưa cảnh gặp MS vào MV. Cảnh hù doạ âm thanh rất đỉnh nhưng k bằng nỗi sợ của 1 người bị bắt xoá đi MV đầu tư 60 tỷ. Nếu,0,0,1,0,0,so p1 cảm_giác không hay bằng đầu phim những pha hù_dọa nhưng tình_tiết chậm không nhanh cách dn chị bóc bẻ chuyện ja_k đưa cảnh gặp mới vào mv_cảnh hù_dọa âm_thanh rất đỉnh nhưng không bằng nỗi sợ 1 người bắt xóa đi mv đầu_tư 60 tỷ nếu
"Bản thân mình là người rất sợ ma nhưng lại rất thích coi phim kinh dị, thường đi coi mấy phim này mình kiểu la banh rạp nhưng thiệt sự lần này coi mình có đôi chút thất vọng tại nó thật sự ko đủ đô để mình la hay thậm chí giật mình:))về cái cách tiêu diệt quỷ",0,0,0,0,0,bản_thân người rất sợ_ma nhưng rất thích coi phim kinh_dị thường đi coi mấy phim la banh_rạp nhưng thiệt_sự lần coi đôi_chút thất_vọng tại nó thật_sự không đủ đô để la hay thậm_chí giật_mình cái cách tiêu_diệt quỷ
"Mình là ng thich tâm linh, thích xem phim ma đêm khya và mình nhận xet bộ phim này khá hay đối với mình thì chưa đủ đô vì mình chai lỳ với cảm xúc nhưng nhìn danh gia chung mình thấy hay và hù đủ độ sợ hãi, giật mình, kịch tính hồi hộp. Coi phim mà các bạn nữ",0,0,0,0,0,người thich_tâm linh_thích xem phim ma đêm khya nhận xet bộ phim khá hay đối_với chưa đủ đô chai lỳ cảm_xúc nhưng nhìn danh_gia chung thấy hay hù đủ độ sợ_hãi giật_mình kịch_tính hồi_hộp coi phim các bạn nữ
Sợ quá dumaaaa 🤬🤬🤬 cl bồ chếc tiệc,0,0,0,0,0,sợ duma chất_lượng bồ_chếc tiệc
Đủ combo tệ. Thấy mọi người chê nhiều quá nên không đi xem. Lên web xem thử. Đúng thật là 1 bộ phim quá nhàm chán và dài dòng. Xem chẳng hiểu gì. Cảnh hù hay sợ hãi cũng không có. Mà tình tiết đi xoay đi quẩn lại 1 chỗ. Mà chẳng có điểm nhấn gì. Dài dòng mà,0,0,1,0,0,đủ combo_tệ thấy mọi người chê nhiều không đi xem web xem thử đúng thật 1 bộ phim nhàm_chán dài dòng xem chẳng hiểu cảnh_hù hay sợ_hãi không tình_tiết đi xoay đi quẩn 1 chỗ chẳng điểm nhấn dài dòng
Trời ơi trời lúc phim hù làm muốn rớt tim ra ngoài lun á trời ơi 🥹🥹,0,0,0,0,0,trời ơi_trời lúc phim_hù làm muốn rớt tim ra ngoài lun á_trời
"Cá nhân mình thấy phim khá nhạt nhẽo , không có gì đặc sắc . Nội dung khó hiểu . Được vài cái hù hù . Cũng không đáng sợ đâu chẳng qua âm thanh to . Để mà bỏ tiền ra xem thì tiếc tiền quá 🥲 khuyên Mn kh nên chọn xem . Nói chung là tệ",0,1,0,0,0,cá_nhân thấy phim khá nhạt_nhẽo không đặc_sắc nội_dung khó hiểu được vài cái hù_hù không đáng sợ đâu chẳng_qua âm_thanh to để bỏ tiền ra xem tiếc tiền khuyên mọi người không chọn xem nói_chung tệ
Thây cũng hay mọi ng nên coi trải nghiệm,0,0,0,0,0,thây hay mọi người coi trải_nghiệm
"Cũng hay, qtrong là đi xphim mở màn được gặp a ck iu dấu",0,0,0,0,0,hay qtrong đi xphim mở_màn được gặp a_ck yêu dấu
"Nhạt, ngáp lên ngáp xuống cuối phim vớt vát đc tí nm ncl kh đáng tiền",0,1,0,0,0,nhạt ngáp ngáp xuống cuối phim vớt_vát được tí nm ncl không đáng tiền
Cũng đc (6/10). K hay bằng những phần trước,0,0,0,0,0,được 6 10 không hay bằng những phần trước
Coi sợ quá mà nguyên lũ bạn ngồi cười ha hả ha hả -)) có thằng ngủ luôn trong rạp có thằng thì cười kh ngớt nói chung là không hay,0,0,0,0,0,coi sợ nguyên lũ bạn ngồi cười ha_hả ha_hả thằng ngủ trong rạp thằng cười kh_ngớt nói_chung không hay
So với phần 1 thì 8/10 . ai mà fan ma mỹ mà nghĩ mấy cảnh hủ dễ đoán thì phần này không hề có nha. nhiều cảnh nghĩ hù . nhưng lại lướt qa và hù ở lúc mình không ngờ tới. nói chung phải coi phần 1 mới hiểu được phần này. phim cực kì rùng rợn. không khí đen tối,0,0,1,0,0,so phần 1 8 10 ai fan ma_mỹ nghĩ mấy cảnh hủ dễ_đoán phần không hề nhiều cảnh nghĩ_hù nhưng lướt_qa hù ở lúc không ngờ tới nói_chung phải coi phần 1 mới hiểu được phần phim cực_kì rùng_rợn không_khí đen_tối
Không hẳn là dỡ xem phim bị hù khá nhìu gây cấn không quá đáng sợ nên xem nha mọi người,0,0,0,0,0,không hẳn dỡ xem phim hù khá nhìu gây_cấn không đáng sợ xem mọi người
Đi xem mình. Nói chung cũng tạm . Cảm nhận cá nhan của mình là nó không đáng sợ đủ đô với mình lắm nên thôi xem thì cũng được . Xem cho chọn bộ The Nun zậy,0,0,0,0,0,đi xem nói_chung tạm cảm_nhận cá_nhan nó không đáng sợ đủ đô thôi xem được xem chọn bộ the nun vậy
Cũng oke thôi nma ko sợ bằng p1,0,0,0,0,0,ok thôi nma không sợ bằng p1
Cũng tạm hui à tại hù nhiều khúc đầu khúc sau happy ending quá khong thích :))))) Ma sơ đợt này tạo hình khong gớm bằng p1,0,0,1,0,0,tạm hui tại hù nhiều khúc đầu khúc sau hapy ending khong thích ma sơ_đợt tạo_hình khong_gớm bằng p1
Hay đáng xem,0,0,0,0,0,hay đáng xem
"mình đã xem ,phim không dồn dập như phần truớc thôi mình tháy cũng ok cung kh tới nỗi nào mà uổng tiền mỗi người có 1 góc nhìn khác nhau mng nên xem phim kh dỡ nhe",0,0,0,0,0,xem phim không dồn_dập phần trước thôi tháy ok_cung không tới nỗi nào uổng tiền mỗi người 1 góc nhìn khác nhau mọi người xem phim không dỡ nhe
"Phim hay, kinh dị nhưng không đáng sợ bằng mấy khứa ngồi kế bên nó hét còn lớn con ma sơ trong phim nữa. T sợ chỉ vì mấy tiếng hét thất thanh của mấy bạn ngồi xem cùng 😂😂😂",0,0,0,0,0,phim hay kinh_dị nhưng không đáng sợ bằng mấy khứa ngồi kế bên nó hét lớn con ma_sơ trong phim nữa t_sợ chỉ mấy tiếng hét thất_thanh mấy bạn ngồi xem cùng
Phim hài nha mn 🤡 mình rất sợ xem phim ma lần này thử trải nghiệm đi xphim ma k có ny tưởng sợ hú hồn mà cười hết hồn nha =)))))))) phim hề nha kết phim lãng xẹt hoặc có thể do mình k trong Đạo nên k hiểu kết phim.,0,1,0,1,0,phim hài_nha mọi người rất sợ xem phim ma lần thử trải_nghiệm đi xphim ma_k ny_tưởng sợ hú_hồn cười hết_hồn phim hề nha_kết phim lãng_xẹt hoặc có_thể do không trong đạo không hiểu kết phim
"Nó khiến tôi ngủ được 1 giấc ngon , rất tốt",0,0,0,0,0,nó khiến tôi ngủ được 1 giấc ngon rất tốt
"Mình không quá khắt khe để đánh giá, chỉ mỗi lúc trừ tà con quỷ quá nhẹ nhàng, còn lại thì vẫn ok nhó",0,0,1,0,0,không khắt_khe để đánh_giá chỉ mỗi lúc trừ tà_con quỷ nhẹ_nhàng ok nhó
Khúc đầu thì hơi chung chung tới gần cuối phim thì giật gân la hét các kiểu,0,1,0,0,0,khúc đầu hơi chung_chung tới gần cuối phim giật_gân la_hét các
"Bình thường, xem giải trí ok, cũng có giật mình, k sợ lắm",0,0,0,0,0,bình_thường xem giải_trí ok giật_mình không sợ
"Phim cũng tạm ổn,cá nhân mình không đánh giá cao nội dung phim cho lắm,cốt truyện đơn giản,dễ đoán.Những pha hù thì có giật mình,nhưng hù xong cũng bình thường.Mình là một con sợ ma,đi coi phim may có người yêu đi cùng để trấn an và ôm ấp lúc mình sợ hãi,mn",0,1,0,0,0,phim tạm ổn cá_nhân không đánh_giá cao nội_dung phim cốt truyện đơn_giản dễ_đoán những pha_hù giật_mình nhưng hù xong bình_thường một con sợ ma đi coi phim may người_yêu đi cùng để trấn_an ôm ấp lúc sợ_hãi mọi người
"Phim thiếu sáng, tối thui à.",0,0,1,0,0,phim thiếu sáng tối thui
Cái kết đơn giãn quá k mãn nhãn cho lắm...nói chung cũng được ..,0,1,0,0,0,cái kết_đơn giãn không mãn nhãn nói_chung được
